time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,distance_from_almaty,year,month,day,day_of_year,week_of_year,source
1998-07-17 02:41:24.320000+00:00,41.716,79.198,33.0,4.2,mb,,,,1.19,us,usp0008rnt,2014-11-07T01:05:36.394Z,"103 km SSE of Ak-Suu, Kyrgyzstan",earthquake,,,,6.0,reviewed,us,us,245.3707407227772,1998,7,17,198,29,recent
1998-06-07 00:05:31.710000+00:00,41.433,77.899,33.0,5.2,mwc,,,,1.44,us,usp0008pfg,2022-04-29T17:30:38.287Z,"98 km SE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,,reviewed,us,hrv,203.78117991562445,1998,6,7,158,23,recent
1998-05-29 22:49:34.140000+00:00,41.173,75.655,19.1,5.3,mwc,,,,0.91,us,usp0008nyr,2022-04-29T17:28:17.257Z,"12 km W of At-Bashi, Kyrgyzstan",earthquake,,,,,reviewed,us,hrv,236.5296341657109,1998,5,29,149,22,recent
1998-05-18 07:31:58.370000+00:00,40.647,77.603,60.6,4.6,mb,,,,0.88,us,usp0008nan,2014-11-07T01:05:14.098Z,"160 km ESE of Naryn, Kyrgyzstan",earthquake,,11.1,,9.0,reviewed,us,us,279.4281590843017,1998,5,18,138,21,recent
1998-04-26 17:09:55.530000+00:00,42.869,78.486,33.0,3.6,mb,,,,0.99,us,usp0008m0e,2014-11-07T01:05:04.743Z,"18 km NNE of Tyup, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,133.93459244057158,1998,4,26,116,17,recent
1998-04-01 11:13:20.160000+00:00,43.826,77.866,33.0,3.8,mb,,,,1.08,us,usp0008jcp,2014-11-07T01:04:54.316Z,"52 km NNE of Turgen, Kazakhstan",earthquake,,,,2.0,reviewed,us,us,113.92194054141316,1998,4,1,91,14,recent
1998-01-20 23:03:32.470000+00:00,42.278,78.239,33.0,4.1,mb,,,,0.85,us,usp0008er5,2014-11-07T01:04:21.900Z,"20 km ESE of Kyzyl-Suu, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,144.4760670424448,1998,1,20,20,4,recent
1997-12-27 04:21:01.620000+00:00,42.283,78.33,33.0,4.6,mb,,,,1.09,us,usp0008d98,2014-11-07T01:04:10.682Z,"23 km SSW of Karakol, Kyrgyzstan",earthquake,,,,18.0,reviewed,us,us,149.9682080815519,1997,12,27,361,52,recent
1997-12-01 20:54:18.200000+00:00,41.645,75.799,33.0,4.4,mb,,,,1.15,us,usp0008bm7,2014-11-07T01:04:01.148Z,"28 km NW of Naryn, Kyrgyzstan",earthquake,,,,9.0,reviewed,us,us,184.1593264647706,1997,12,1,335,49,recent
1997-09-21 08:24:20.270000+00:00,42.74,74.525,33.0,4.4,mb,,,,1.4,us,usp00087td,2014-11-07T01:03:30.310Z,"15 km SSW of Bishkek, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,195.09376122566889,1997,9,21,264,38,recent
1997-08-15 18:59:25.530000+00:00,43.423,77.973,10.0,3.9,mb,,,,1.54,us,usp0008695,2014-11-07T01:03:18.912Z,"30 km E of Turgen, Kazakhstan",earthquake,,,,2.0,reviewed,us,us,96.26618540014691,1997,8,15,227,33,recent
1997-08-13 14:30:10.910000+00:00,41.909,79.699,33.0,5.0,mb,,,,0.83,us,usp0008665,2022-04-29T20:03:17.316Z,"93 km NNW of Aksu, China",earthquake,,,,65.0,reviewed,us,us,267.0365268832576,1997,8,13,225,33,recent
1997-07-09 16:24:55.380000+00:00,43.128,78.416,33.0,4.1,mb,,,,1.11,us,usp00084kw,2014-11-07T01:03:06.956Z,"44 km N of Tyup, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,125.52839662932716,1997,7,9,190,28,recent
1997-03-05 09:35:10.230000+00:00,41.195,75.732,33.0,4.8,ms,,,,1.03,us,usp0007yae,2022-04-29T16:44:48.374Z,"6 km WNW of At-Bashi, Kyrgyzstan",earthquake,,,,1.0,reviewed,us,us,231.6667682677865,1997,3,5,64,10,recent
1997-02-16 21:27:06.210000+00:00,41.738,79.817,22.3,3.8,mb,,,,0.59,us,usp0007xc0,2014-11-07T01:02:09.452Z,"72 km NNW of Aksu, China",earthquake,,,,1.0,reviewed,us,us,285.38102853967666,1997,2,16,47,7,recent
1997-02-08 09:39:04.520000+00:00,40.696,77.317,33.0,3.5,mb,,,,1.55,us,usp0007wxy,2014-11-07T01:02:07.539Z,"137 km SE of Naryn, Kyrgyzstan",earthquake,,,,1.0,reviewed,us,us,269.8593736702186,1997,2,8,39,6,recent
1996-12-28 07:40:34.060000+00:00,42.949,78.081,33.0,4.7,mb,,,,0.88,us,usp0007v3v,2014-11-07T01:01:50.544Z,"33 km NW of Tyup, Kyrgyzstan",earthquake,,,,18.0,reviewed,us,us,99.8633433550731,1996,12,28,363,52,recent
1996-12-24 19:15:55.190000+00:00,42.776,78.179,33.0,3.5,mb,,,,0.93,us,usp0007uy7,2014-11-07T01:01:49.342Z,"16 km WNW of Tyup, Kyrgyzstan",earthquake,,,,1.0,reviewed,us,us,112.48299073772968,1996,12,24,359,52,recent
1996-12-16 07:00:12.690000+00:00,42.748,78.229,22.7,4.9,mb,,,,0.93,us,usp0007uhr,2014-11-07T01:01:47.687Z,"11 km WNW of Tyup, Kyrgyzstan",earthquake,,,,7.0,reviewed,us,us,117.37104203350857,1996,12,16,351,51,recent
1996-12-16 06:59:50.510000+00:00,42.743,78.155,23.5,4.5,mb,,,,0.7,us,usp0007uhq,2014-11-07T01:01:47.681Z,"17 km W of Tyup, Kyrgyzstan",earthquake,,,,26.0,reviewed,us,us,111.90886308174399,1996,12,16,351,51,recent
1996-08-18 20:05:41.340000+00:00,41.135,79.14,33.0,3.7,mb,,,,0.8,us,usp0007ns2,2014-11-07T01:00:59.843Z,"86 km WNW of Aykol, China",earthquake,,,,4.0,reviewed,us,us,287.7210218416925,1996,8,18,231,33,recent
1996-06-01 18:03:49.480000+00:00,41.437,76.022,33.0,4.3,mb,,,,1.0,us,usp0007j0v,2014-11-07T01:00:32.140Z,"2 km ENE of Naryn, Kyrgyzstan",earthquake,,,,22.0,reviewed,us,us,197.6410290033796,1996,6,1,153,22,recent
1996-06-01 17:08:03.220000+00:00,42.94,74.531,33.0,3.8,mb,,,,0.9,us,usp0007j0t,2014-11-07T01:00:32.107Z,"9 km NNW of Bishkek, Kyrgyzstan",earthquake,,,,8.0,reviewed,us,us,190.9762928312158,1996,6,1,153,22,recent
1996-05-14 12:45:30.190000+00:00,41.536,75.035,33.0,4.6,mb,,,,0.9,us,usp0007hd7,2014-11-07T01:00:27.281Z,"75 km WNW of At-Bashi, Kyrgyzstan",earthquake,,,,32.0,reviewed,us,us,230.2198860452345,1996,5,14,135,20,recent
1996-05-11 10:32:48.080000+00:00,42.825,78.662,33.0,4.1,mb,,,,1.6,us,usp0007h89,2014-11-07T01:00:26.668Z,"26 km ENE of Tyup, Kyrgyzstan",earthquake,,,,23.0,reviewed,us,us,148.98791459535454,1996,5,11,132,19,recent
1996-04-27 00:33:51.440000+00:00,40.768,78.227,33.0,3.9,mb,,,,1.3,us,usp0007gna,2014-11-07T01:00:19.343Z,"162 km W of Aykol, China",earthquake,,,,12.0,reviewed,us,us,282.5488499486022,1996,4,27,118,17,recent
1996-04-02 02:28:34.730000+00:00,41.23,77.65,33.0,4.3,mb,,,,1.5,us,usp0007fmt,2014-11-07T01:00:13.247Z,"108 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,15.0,reviewed,us,us,217.64257618779305,1996,4,2,93,14,recent
1996-01-18 09:33:51.240000+00:00,41.814,77.499,33.0,5.2,mw,,,,0.9,us,usp0007b9v,2022-04-29T20:06:48.041Z,"45 km SE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,,reviewed,us,hrv,152.02102287904845,1996,1,18,18,3,recent
1996-01-14 18:16:26.680000+00:00,42.619,74.922,11.7,4.3,mb,,,,1.1,us,usp0007b2z,2014-11-07T00:59:40.423Z,"30 km S of Kant, Kyrgyzstan",earthquake,,5.3,,29.0,reviewed,us,us,167.539902837208,1996,1,14,14,2,recent
1995-11-04 18:35:19.020000+00:00,42.218,74.949,16.7,4.5,mb,,,,1.1,us,usp000769v,2014-11-07T00:59:07.366Z,"75 km SSW of Tokmok, Kyrgyzstan",earthquake,,,,38.0,reviewed,us,us,185.17970401783086,1995,11,4,308,44,recent
1995-11-02 23:16:35.790000+00:00,42.158,75.075,33.0,4.2,mb,,,,1.3,us,usp000766q,2014-11-07T00:59:06.709Z,"78 km SSW of Tokmok, Kyrgyzstan",earthquake,,,,21.0,reviewed,us,us,180.37423927753844,1995,11,2,306,44,recent
1995-11-01 12:29:26.730000+00:00,42.942,80.307,20.0,5.3,mw,,,,1.0,us,usp0007642,2022-04-29T19:51:50.762Z,"89 km E of Kegen, Kazakhstan",earthquake,,,,,reviewed,us,hrv,279.9430020890319,1995,11,1,305,44,recent
1995-08-08 07:37:28.580000+00:00,41.772,75.638,33.0,3.8,mb,,,,0.4,us,usp00071ke,2014-11-07T00:58:30.277Z,"48 km NW of Naryn, Kyrgyzstan",earthquake,,,,4.0,reviewed,us,us,178.95765563068494,1995,8,8,220,32,recent
1995-03-29 15:52:36.740000+00:00,41.827,79.455,33.0,4.2,mb,,,,0.8,us,usp0006uwn,2014-11-07T00:57:34.285Z,"99 km NW of Aksu, China",earthquake,,,,13.0,reviewed,us,us,254.93173744463925,1995,3,29,88,13,recent
1994-09-25 22:05:26.770000+00:00,41.089,78.567,33.0,4.5,mb,,,,1.4,us,usp0006k01,2014-11-07T00:56:20.315Z,"132 km W of Aykol, China",earthquake,,,,14.0,reviewed,us,us,263.82032606088114,1994,9,25,268,38,recent
1994-07-07 19:31:26.250000+00:00,44.359,79.13,33.0,4.4,mb,,,,1.0,us,usp0006fay,2014-11-07T00:55:50.497Z,"57 km SSE of Tekeli, Kazakhstan",earthquake,,,,11.0,reviewed,us,us,229.27559943649874,1994,7,7,188,27,recent
1993-12-30 14:24:04.540000+00:00,44.735,78.793,14.9,5.5,mw,,,,0.8,us,usp00065ue,2022-04-28T17:55:36.941Z,"11 km SSW of Tekeli, Kazakhstan",earthquake,,,,,reviewed,us,hrv,238.26505416602768,1993,12,30,364,52,recent
1993-07-16 03:03:26.130000+00:00,41.773,78.932,53.6,4.3,mb,,,,0.8,us,usp0005wg9,2014-11-07T00:53:30.662Z,"87 km SSE of Ak-Suu, Kyrgyzstan",earthquake,,13.7,,13.0,reviewed,us,us,224.502369802561,1993,7,16,197,28,recent
1993-04-13 17:56:02.090000+00:00,41.19,75.719,21.8,4.7,mb,,,,1.1,us,usp0005r42,2014-11-07T00:52:48.902Z,"7 km WNW of At-Bashi, Kyrgyzstan",earthquake,,,,42.0,reviewed,us,us,232.6117280144191,1993,4,13,103,15,recent
1993-01-14 16:51:42.470000+00:00,42.027,73.816,33.0,4.0,mb,,,,0.5,us,usp0005ks6,2014-11-07T00:52:14.001Z,"68 km S of Sosnovka, Kyrgyzstan",earthquake,,,,3.0,reviewed,us,us,277.0933273109279,1993,1,14,14,2,recent
1992-09-21 03:20:22.060000+00:00,42.381,76.906,33.0,3.7,mb,,,,1.2,us,usp0005e90,2014-11-07T00:51:29.827Z,"33 km SSW of Cholpon-Ata, Kyrgyzstan",earthquake,,,,3.0,reviewed,us,us,80.00318671963423,1992,9,21,265,39,recent
1992-08-28 04:33:38.830000+00:00,41.933,74.395,33.0,4.5,mb,,,,0.2,us,usp0005d6e,2014-11-07T00:51:19.613Z,"88 km SSE of Sosnovka, Kyrgyzstan",earthquake,,,,5.0,reviewed,us,us,240.7888648586259,1992,8,28,241,35,recent
1992-08-26 20:44:40.300000+00:00,41.941,73.664,33.0,4.4,mb,,,,0.6,us,usp0005d46,2014-11-07T00:51:19.372Z,"60 km E of Toktogul, Kyrgyzstan",earthquake,,,,6.0,reviewed,us,us,292.6225322696253,1992,8,26,239,35,recent
1992-08-23 00:28:06.210000+00:00,41.95,73.746,33.0,4.1,mb,,,,0.6,us,usp0005cwz,2014-11-07T00:51:17.984Z,"67 km E of Toktogul, Kyrgyzstan",earthquake,,,,5.0,reviewed,us,us,286.14089982179183,1992,8,23,236,34,recent
1992-08-20 21:35:30.020000+00:00,42.212,73.507,33.0,4.5,mb,,,,0.3,us,usp0005ct6,2014-11-07T00:51:17.566Z,"57 km SW of Sosnovka, Kyrgyzstan",earthquake,,,,6.0,reviewed,us,us,292.17744918834995,1992,8,20,233,34,recent
1992-08-20 19:45:00.340000+00:00,42.358,73.546,33.0,4.4,mb,,,,0.1,us,usp0005ct1,2014-11-07T00:51:17.549Z,"42 km SW of Sosnovka, Kyrgyzstan",earthquake,,,,4.0,reviewed,us,us,283.7425416076339,1992,8,20,233,34,recent
1992-08-19 07:51:48.250000+00:00,42.099,73.693,14.9,4.4,mb,,,,1.7,us,usp0005cqn,2014-11-07T00:51:17.277Z,"62 km SSW of Sosnovka, Kyrgyzstan",earthquake,,,,8.0,reviewed,us,us,282.8356835567759,1992,8,19,232,34,recent
1992-08-19 04:54:27.400000+00:00,42.314,73.641,33.0,4.6,mb,,,,1.0,us,usp0005cqd,2014-11-07T00:51:17.252Z,"41 km SSW of Sosnovka, Kyrgyzstan",earthquake,,,,10.0,reviewed,us,us,277.91707501240853,1992,8,19,232,34,recent
1992-08-19 02:04:37.410000+00:00,42.142,73.575,27.4,7.3,mwb,,,,1.1,us,usp0005cq0,2022-04-28T18:39:36.224Z,"60 km ENE of Toktogul, Kyrgyzstan",earthquake,,,,,reviewed,us,us,289.8612946277261,1992,8,19,232,34,recent
1992-07-22 20:56:41.720000+00:00,42.992,76.277,33.0,3.5,ms,,,,0.9,us,usp0005b9k,2014-11-07T00:51:06.682Z,"51 km SSW of Chemolgan, Kazakhstan",earthquake,,,,1.0,reviewed,us,us,49.66204502052918,1992,7,22,204,30,recent
1992-02-25 09:30:51.960000+00:00,43.084,77.969,10.0,4.4,mb,,,,1.1,us,usp00053fy,2014-11-07T00:50:08.146Z,"46 km SE of Turgen, Kazakhstan",earthquake,,,,10.0,reviewed,us,us,89.2569356082335,1992,2,25,56,9,recent
1992-02-12 08:33:53.970000+00:00,41.107,74.712,33.0,4.3,mb,,,,1.1,us,usp00052yv,2014-11-07T00:50:05.493Z,"91 km W of At-Bashi, Kyrgyzstan",earthquake,,,,4.0,reviewed,us,us,284.2445031713556,1992,2,12,43,7,recent
1991-07-24 15:24:40+00:00,43.074,78.168,10.0,5.1,ms,,,,0.4,us,usp0004ukj,2014-11-07T00:48:57.793Z,"41 km NNW of Tyup, Kyrgyzstan",earthquake,,,,1.0,reviewed,us,us,105.44602053048057,1991,7,24,205,30,recent
1991-03-03 09:34:52.100000+00:00,41.317,79.315,33.0,4.0,mb,,,,0.5,us,usp0004nmn,2014-11-07T00:48:09.160Z,"79 km WNW of Aykol, China",earthquake,,,,4.0,reviewed,us,us,282.56975722631717,1991,3,3,62,9,recent
1990-12-28 00:26:14.910000+00:00,42.913,78.302,33.0,4.4,mb,,,,0.4,us,usp0004jvm,2014-11-07T00:47:40.083Z,Kyrgyzstan,earthquake,,,,6.0,reviewed,us,us,118.28239819209246,1990,12,28,362,52,recent
1990-11-12 12:28:51.520000+00:00,42.959,78.071,19.1,6.4,mw,,,,1.2,us,usp0004gu0,2022-04-28T19:33:19.638Z,"35 km NW of Tyup, Kyrgyzstan",earthquake,,,,,reviewed,us,nc,98.87189311563911,1990,11,12,316,46,recent
1990-09-16 16:11:18.730000+00:00,41.482,79.51,13.9,4.9,mb,,,,0.8,us,usp0004et6,2014-11-07T00:47:07.268Z,"72 km WNW of Aksu, China",earthquake,,,,29.0,reviewed,us,us,281.9745129910054,1990,9,16,259,37,recent
1990-09-16 15:51:16.350000+00:00,42.183,79.328,33.0,4.6,mb,,,,0.4,us,usp0004et3,2014-11-07T00:47:07.258Z,Kyrgyzstan,earthquake,,,,7.0,reviewed,us,us,225.41911582094346,1990,9,16,259,37,recent
1990-05-13 14:39:59.800000+00:00,44.676,78.905,25.5,4.6,mb,,,,1.2,us,usp000498v,2014-11-07T00:46:21.620Z,"18 km SSE of Tekeli, Kazakhstan",earthquake,,,,25.0,reviewed,us,us,239.36940644992507,1990,5,13,133,19,recent
1990-05-03 10:02:22.220000+00:00,42.79,76.88,33.0,4.7,mb,,,,1.0,us,usp00048t2,2014-11-07T00:46:16.718Z,"22 km NW of Cholpon-Ata, Kyrgyzstan",earthquake,,,,22.0,reviewed,us,us,34.480035871489,1990,5,3,123,18,recent
1990-02-25 13:29:11.010000+00:00,41.602,74.843,33.0,4.2,mb,,,,1.2,us,usp00045wv,2014-11-07T00:45:47.825Z,"93 km WNW of At-Bashi, Kyrgyzstan",earthquake,,,,1.0,reviewed,us,us,235.5524105290658,1990,2,25,56,8,recent
1990-02-02 14:04:25.550000+00:00,42.219,76.27,33.0,4.4,mb,,,,1.5,us,usp00044zz,2014-11-07T00:45:38.762Z,"27 km SSE of Balykchy, Kyrgyzstan",earthquake,,,,4.0,reviewed,us,us,109.56148563198488,1990,2,2,33,5,recent
1989-05-08 00:03:13.570000+00:00,44.792,79.785,33.0,4.6,mb,,,,1.0,us,usp0003v0e,2014-11-07T00:44:09.721Z,"69 km S of Sarkand, Kazakhstan",earthquake,,,,13.0,reviewed,us,us,299.73343202521323,1989,5,8,128,19,recent
1989-03-23 12:38:51.110000+00:00,41.012,78.068,28.4,4.5,mb,,,,1.1,us,usp0003t7s,2014-11-07T00:43:50.767Z,"145 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,10.6,,7.0,reviewed,us,us,252.35727903521573,1989,3,23,82,12,recent
1989-03-05 13:48:41.600000+00:00,42.511,74.629,33.0,4.8,mb,,,,1.2,us,usp0003smg,2020-08-28T22:34:32.107Z,"40 km S of Bishkek, Kyrgyzstan",earthquake,,,,14.0,reviewed,us,us,194.18980936798786,1989,3,5,64,9,recent
1988-11-22 15:20:44.330000+00:00,41.781,75.097,33.0,4.9,mb,,,,0.9,us,usp0003p3b,2014-11-07T00:43:08.501Z,"84 km WNW of Naryn, Kyrgyzstan",earthquake,,,,19.0,reviewed,us,us,206.578449797503,1988,11,22,327,47,recent
1988-06-17 13:30:43.900000+00:00,42.971,77.508,23.9,5.7,mw,,,,1.1,us,usp0003h1x,2022-04-28T20:44:34.536Z,"42 km SSE of Talghar, Kazakhstan",earthquake,,4.3,,,reviewed,us,hrv,53.801226112244755,1988,6,17,169,24,recent
1988-05-25 00:05:23.490000+00:00,40.627,77.763,34.2,4.9,mb,,,,1.0,us,usp0003gbr,2014-11-07T00:42:11.399Z,"173 km ESE of Naryn, Kyrgyzstan",earthquake,,12.2,,11.0,reviewed,us,us,284.74983015160797,1988,5,25,146,21,recent
1988-03-25 02:07:55.840000+00:00,44.706,79.604,33.0,4.5,mb,,,,1.2,us,usp0003e9p,2014-11-07T00:41:49.522Z,"62 km ESE of Tekeli, Kazakhstan",earthquake,,,,5.0,reviewed,us,us,282.5834473752581,1988,3,25,85,12,recent
1988-03-15 15:55:24.300000+00:00,42.21,75.509,33.0,4.5,mb,,,,1.3,us,usp0003dzx,2020-08-28T21:56:37.134Z,"62 km WSW of Balykchy, Kyrgyzstan",earthquake,,,,4.0,reviewed,us,us,148.9304239181088,1988,3,15,75,11,recent
1988-03-13 13:48:30.310000+00:00,42.182,75.443,33.0,4.5,mb,,,,1.1,us,usp0003dxd,2020-08-28T21:56:25.731Z,"68 km WSW of Balykchy, Kyrgyzstan",earthquake,,,,6.0,reviewed,us,us,155.05710846626326,1988,3,13,73,10,recent
1988-01-24 16:49:22.180000+00:00,41.436,79.357,33.0,4.8,mb,,,,1.1,us,usp0003cc1,2014-11-07T00:41:32.358Z,"82 km WNW of Aksu, China",earthquake,,,,15.0,reviewed,us,us,275.864027106605,1988,1,24,24,3,recent
1988-01-22 18:48:10.810000+00:00,41.985,79.518,33.0,4.6,mb,,,,1.2,us,usp0003c9x,2014-11-07T00:41:32.045Z,"99 km SE of Ak-Suu, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,249.8504657557603,1988,1,22,22,3,recent
1987-09-20 03:54:06.580000+00:00,42.916,77.615,41.3,4.6,mb,,,,0.9,us,usp00038hy,2014-11-07T00:40:57.419Z,"50 km SSE of Esik, Kazakhstan",earthquake,,13.6,,26.0,reviewed,us,us,63.939173147470655,1987,9,20,263,38,recent
1987-05-26 13:44:19.930000+00:00,42.923,78.063,20.0,4.6,mb,,,,1.0,us,usp0003597,2014-11-07T00:40:26.843Z,"32 km NW of Tyup, Kyrgyzstan",earthquake,,,,13.0,reviewed,us,us,98.9756007527633,1987,5,26,146,22,recent
1987-05-10 20:19:33.170000+00:00,44.286,79.745,33.0,4.5,mb,,,,0.9,us,usp00034wc,2014-11-07T00:40:24.226Z,"24 km WNW of Zharkent, Kazakhstan",earthquake,,,,6.0,reviewed,us,us,266.0995771075761,1987,5,10,130,19,recent
1987-04-04 17:45:13.350000+00:00,42.452,79.95,33.0,4.1,ms,,,,0.5,us,usp00033x8,2014-11-07T00:40:12.412Z,"87 km SE of Kegen, Kazakhstan",earthquake,,,,1.0,reviewed,us,us,261.4901227021276,1987,4,4,94,14,recent
1987-03-03 09:41:33.610000+00:00,41.292,79.298,33.0,5.0,mw,,,,1.2,us,usp00032ye,2022-04-27T21:48:37.451Z,"79 km WNW of Aykol, China",earthquake,,,,,reviewed,us,hrv,283.56561879462424,1987,3,3,62,10,recent
1987-02-23 22:31:05.770000+00:00,41.355,79.31,33.0,4.6,mb,,,,1.0,us,usp00032qg,2014-11-07T00:39:53.494Z,"82 km WNW of Aykol, China",earthquake,,,,10.0,reviewed,us,us,279.2823213786723,1987,2,23,54,9,recent
1987-01-28 00:01:39.920000+00:00,41.331,79.21,33.0,4.5,mb,,,,0.6,us,usp00031zc,2014-11-07T00:39:41.017Z,"88 km WNW of Aykol, China",earthquake,,,,7.0,reviewed,us,us,275.34686069776893,1987,1,28,28,5,recent
1987-01-26 05:28:40.800000+00:00,41.324,79.195,33.0,4.5,mb,,,,0.8,us,usp00031xp,2014-11-07T00:39:40.780Z,"88 km WNW of Aykol, China",earthquake,,,,9.0,reviewed,us,us,275.04965146430453,1987,1,26,26,5,recent
1987-01-25 22:49:12.250000+00:00,41.343,79.304,33.0,4.5,mb,,,,0.9,us,usp00031xg,2014-11-07T00:39:40.764Z,"81 km WNW of Aykol, China",earthquake,,,,6.0,reviewed,us,us,279.8705416761839,1987,1,25,25,4,recent
1987-01-25 06:10:56.310000+00:00,41.347,79.305,33.0,4.5,mb,,,,1.0,us,usp00031x5,2014-11-07T00:39:40.717Z,"82 km WNW of Aykol, China",earthquake,,,,8.0,reviewed,us,us,279.61478814669556,1987,1,25,25,4,recent
1987-01-24 14:45:57.330000+00:00,41.381,79.512,33.0,4.4,mb,,,,0.5,us,usp00031wh,2014-11-07T00:39:40.650Z,"67 km WNW of Aksu, China",earthquake,,,,7.0,reviewed,us,us,289.52138244132937,1987,1,24,24,4,recent
1987-01-24 13:40:40.380000+00:00,41.442,79.248,33.0,5.2,mb,,,,0.8,us,usp00031wc,2022-04-27T21:55:57.997Z,"90 km WNW of Aksu, China",earthquake,,,,50.0,reviewed,us,us,268.8156225395506,1987,1,24,24,4,recent
1987-01-24 08:59:33.840000+00:00,41.245,79.196,33.0,4.7,mb,,,,0.8,us,usp00031w6,2014-11-07T00:39:40.604Z,"85 km WNW of Aykol, China",earthquake,,,,2.0,reviewed,us,us,281.5590758882064,1987,1,24,24,4,recent
1987-01-24 08:48:31.680000+00:00,41.265,79.19,33.0,4.7,mb,,,,0.6,us,usp00031w5,2014-11-07T00:39:40.601Z,"86 km WNW of Aykol, China",earthquake,,,,9.0,reviewed,us,us,279.5755149951793,1987,1,24,24,4,recent
1987-01-24 08:45:45.830000+00:00,41.313,79.36,33.0,4.6,mb,,,,1.2,us,usp00031w4,2014-11-07T00:39:40.597Z,"76 km WNW of Aykol, China",earthquake,,,,8.0,reviewed,us,us,285.5357730103088,1987,1,24,24,4,recent
1987-01-24 08:13:14.490000+00:00,41.412,79.348,33.0,5.5,mb,,,,0.8,us,usp00031w1,2020-08-28T20:56:10.329Z,"81 km WNW of Aksu, China",earthquake,,,,10.0,reviewed,us,us,277.1439049224779,1987,1,24,24,4,recent
1987-01-24 08:09:21.300000+00:00,41.529,79.318,28.9,6.2,mw,,,,1.2,us,usp00031w0,2022-04-27T21:55:55.538Z,"89 km WNW of Aksu, China",earthquake,,,,,reviewed,us,hrv,266.4951308592538,1987,1,24,24,4,recent
1986-10-01 11:11:42.130000+00:00,41.682,76.862,10.0,4.8,mb,,,,1.1,us,usp0002yjr,2014-11-07T00:39:05.739Z,"57 km SSW of Kadzhi-Say, Kyrgyzstan",earthquake,,,,19.0,reviewed,us,us,157.67577450555092,1986,10,1,274,40,recent
1986-07-21 22:41:56.630000+00:00,44.665,79.501,33.0,4.6,mb,,,,0.7,us,usp0002wb6,2014-11-07T00:38:43.315Z,"56 km ESE of Tekeli, Kazakhstan",earthquake,,,,25.0,reviewed,us,us,273.37072759119343,1986,7,21,202,30,recent
1986-07-17 08:15:35.680000+00:00,43.322,77.857,33.0,4.5,mb,,,,1.2,us,usp0002w3g,2014-11-07T00:38:42.197Z,"23 km ESE of Turgen, Kazakhstan",earthquake,,,,6.0,reviewed,us,us,83.7112280887671,1986,7,17,198,29,recent
1986-06-30 22:47:14.740000+00:00,41.256,77.521,33.0,4.2,mb,,,,0.4,us,usp0002vkx,2014-11-07T00:38:35.805Z,"102 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,9.0,reviewed,us,us,211.94247766990222,1986,6,30,181,27,recent
1986-06-04 06:47:01.400000+00:00,41.412,78.977,33.0,4.1,mb,,,,0.9,us,usp0002usa,2014-11-07T00:38:30.814Z,"109 km WNW of Aykol, China",earthquake,,,,3.0,reviewed,us,us,255.52152436516974,1986,6,4,155,23,recent
1986-05-20 07:32:07.420000+00:00,41.005,78.403,10.0,4.7,mb,,,,0.8,us,usp0002u7e,2014-11-07T00:38:25.117Z,"145 km W of Aykol, China",earthquake,,,,1.0,reviewed,us,us,265.1065639745966,1986,5,20,140,21,recent
1986-05-20 07:07:40.490000+00:00,41.232,78.699,56.1,4.8,mb,,,,0.9,us,usp0002u7c,2014-11-07T00:38:25.111Z,"124 km WNW of Aykol, China",earthquake,,12.5,,12.0,reviewed,us,us,256.6316622551828,1986,5,20,140,21,recent
1986-05-20 06:02:02.750000+00:00,40.975,78.734,24.1,5.0,mb,,,,1.1,us,usp0002u7b,2022-04-27T22:17:32.231Z,"118 km W of Aykol, China",earthquake,,,,48.0,reviewed,us,us,281.9919960281208,1986,5,20,140,21,recent
1986-03-11 08:16:30.740000+00:00,42.528,73.698,33.0,4.7,mb,,,,0.9,us,usp0002rrq,2014-11-07T00:38:02.775Z,"20 km SW of Sosnovka, Kyrgyzstan",earthquake,,,,14.0,reviewed,us,us,266.41994878217434,1986,3,11,70,11,recent
1986-02-14 01:52:01.190000+00:00,43.946,78.216,33.0,4.9,mb,,,,0.8,us,usp0002qzg,2022-04-27T22:24:10.391Z,"50 km SSE of Saryozek, Kazakhstan",earthquake,,,,13.0,reviewed,us,us,143.61683553212626,1986,2,14,45,7,recent
1986-01-25 16:00:41.760000+00:00,43.05,77.39,33.0,5.0,mb,,,,0.9,us,usp0002qe1,2022-04-27T22:27:06.636Z,"30 km SSE of Talghar, Kazakhstan",earthquake,,,,38.0,reviewed,us,us,42.600495760554686,1986,1,25,25,4,recent
